iteration: 2592
total_loss: 842.07751465
value_loss: 422.25015259
action_loss: 419.82733154
best_loss: 842.07751465
best_idx: 2592
improvement_counter: 0
training_reward_count: 2593
training_rewards:
  iteration: 0 | eps_b: 0 | mean_reward: -9.74520588 | std_reward: 9.59436607 | agent_mean_rewards: [-10.192326, -10.682436,  -7.906627, -10.987223,  -8.957417]
  iteration: 689 | eps_b: 0 | mean_reward: -8.70351887 | std_reward: 9.33295155 | agent_mean_rewards: [-9.315417, -8.168431, -9.112379, -8.590326, -8.331038]
  iteration: 690 | eps_b: 0 | mean_reward: -8.50556087 | std_reward: 8.42718983 | agent_mean_rewards: [-8.226231, -8.908991, -7.869167, -8.540993, -8.982426]
  iteration: 691 | eps_b: 0 | mean_reward: -8.44056129 | std_reward: 8.86756134 | agent_mean_rewards: [-8.868541, -8.228193, -8.347248, -9.734686, -7.024135]
  iteration: 692 | eps_b: 0 | mean_reward: -8.66344357 | std_reward: 8.51146030 | agent_mean_rewards: [-8.713195, -7.756375, -9.026024, -8.803413, -9.018208]
  iteration: 693 | eps_b: 0 | mean_reward: -8.36781597 | std_reward: 8.73661804 | agent_mean_rewards: [-9.481248, -7.314357, -7.503333, -7.559022, -9.981123]
  iteration: 694 | eps_b: 0 | mean_reward: -8.88128090 | std_reward: 9.58454800 | agent_mean_rewards: [-8.394979, -9.406481, -9.86987 , -8.678186, -8.056885]
  iteration: 695 | eps_b: 0 | mean_reward: -8.88095760 | std_reward: 9.10099697 | agent_mean_rewards: [-8.537504, -8.99684 , -8.554296, -9.923314, -8.39283 ]
  iteration: 696 | eps_b: 0 | mean_reward: -9.33862877 | std_reward: 9.73923206 | agent_mean_rewards: [-9.221163, -9.403028, -8.88562 , -9.93883 , -9.244499]
  iteration: 697 | eps_b: 0 | mean_reward: -8.26852703 | std_reward: 8.73644924 | agent_mean_rewards: [-8.245862, -7.453248, -9.166462, -7.699303, -8.777763]
  iteration: 698 | eps_b: 0 | mean_reward: -8.77594471 | std_reward: 8.98818016 | agent_mean_rewards: [ -8.206742,  -7.575889,  -8.969915, -10.43634 ,  -8.690836]
  iteration: 699 | eps_b: 0 | mean_reward: -8.45125866 | std_reward: 8.83397579 | agent_mean_rewards: [-7.834373, -8.36325 , -9.073689, -8.713554, -8.271429]
  iteration: 700 | eps_b: 0 | mean_reward: -8.41708565 | std_reward: 8.20687389 | agent_mean_rewards: [-8.841527, -8.780774, -9.220796, -6.5821  , -8.660233]
  iteration: 701 | eps_b: 0 | mean_reward: -7.84774876 | std_reward: 7.86422825 | agent_mean_rewards: [-9.095007, -7.407019, -8.671137, -7.183789, -6.881788]
  iteration: 702 | eps_b: 0 | mean_reward: -8.09743690 | std_reward: 7.96071196 | agent_mean_rewards: [-8.705921, -7.847406, -7.278008, -7.722593, -8.933256]
  iteration: 703 | eps_b: 0 | mean_reward: -8.26791096 | std_reward: 8.42209721 | agent_mean_rewards: [-8.55068 , -7.478676, -7.70121 , -9.015936, -8.593052]
  iteration: 704 | eps_b: 0 | mean_reward: -8.48278904 | std_reward: 8.47757912 | agent_mean_rewards: [-7.607749, -9.84974 , -8.255898, -7.388719, -9.311839]
  iteration: 705 | eps_b: 0 | mean_reward: -8.17039680 | std_reward: 7.82418489 | agent_mean_rewards: [-8.68119 , -7.650066, -7.296953, -8.005493, -9.218279]
  iteration: 706 | eps_b: 0 | mean_reward: -8.91032314 | std_reward: 8.76499844 | agent_mean_rewards: [ -8.187353,  -8.567598,  -9.172815, -10.668838,  -7.955002]
  iteration: 707 | eps_b: 0 | mean_reward: -8.66151428 | std_reward: 8.64554310 | agent_mean_rewards: [-8.877056, -9.29761 , -7.897515, -8.716185, -8.519201]
  iteration: 708 | eps_b: 0 | mean_reward: -8.33033466 | std_reward: 8.02389336 | agent_mean_rewards: [-8.387058, -8.040723, -8.628869, -7.753645, -8.841375]
  iteration: 709 | eps_b: 0 | mean_reward: -8.31952858 | std_reward: 7.76586294 | agent_mean_rewards: [-7.407601, -9.183641, -8.978578, -7.933827, -8.093996]
  iteration: 710 | eps_b: 0 | mean_reward: -8.07999706 | std_reward: 8.15957642 | agent_mean_rewards: [-7.941299, -7.231787, -9.03583 , -7.49607 , -8.694999]
  iteration: 711 | eps_b: 0 | mean_reward: -7.88726568 | std_reward: 8.10693550 | agent_mean_rewards: [-8.133458, -7.6842  , -7.345625, -8.06214 , -8.210908]
  iteration: 712 | eps_b: 0 | mean_reward: -8.27499485 | std_reward: 8.64783955 | agent_mean_rewards: [-8.504348, -8.984127, -8.581173, -8.080775, -7.224549]
  iteration: 713 | eps_b: 0 | mean_reward: -8.34319592 | std_reward: 8.60660744 | agent_mean_rewards: [-8.030294, -8.645222, -7.989585, -9.439821, -7.611056]
  iteration: 714 | eps_b: 0 | mean_reward: -9.09803677 | std_reward: 9.68494606 | agent_mean_rewards: [-9.17144 , -9.532679, -9.173903, -8.716624, -8.895537]
  iteration: 715 | eps_b: 0 | mean_reward: -8.36079693 | std_reward: 8.15632534 | agent_mean_rewards: [-7.706891, -7.893976, -7.777256, -9.388318, -9.037543]
  iteration: 716 | eps_b: 0 | mean_reward: -8.47974873 | std_reward: 8.76215172 | agent_mean_rewards: [-8.745152, -8.748209, -7.730486, -8.745964, -8.42893 ]
  iteration: 717 | eps_b: 0 | mean_reward: -7.74032164 | std_reward: 7.43777418 | agent_mean_rewards: [-7.152287, -9.175167, -7.486792, -6.654135, -8.233224]
  iteration: 718 | eps_b: 0 | mean_reward: -8.22262955 | std_reward: 8.78071308 | agent_mean_rewards: [-8.000387, -8.700425, -7.078625, -8.14288 , -9.19083 ]
  iteration: 719 | eps_b: 0 | mean_reward: -8.29451752 | std_reward: 8.63687229 | agent_mean_rewards: [-8.946164, -7.748418, -9.09254 , -7.96341 , -7.722055]
  iteration: 720 | eps_b: 0 | mean_reward: -8.25879478 | std_reward: 8.23029232 | agent_mean_rewards: [-7.190401, -7.491541, -9.013811, -8.991862, -8.606354]
  iteration: 721 | eps_b: 0 | mean_reward: -8.64719486 | std_reward: 9.75371456 | agent_mean_rewards: [-9.922012, -7.775139, -8.661466, -9.047244, -7.830113]
  iteration: 722 | eps_b: 0 | mean_reward: -8.17976570 | std_reward: 8.27466011 | agent_mean_rewards: [-8.316754, -8.615367, -8.181056, -7.575421, -8.21023 ]
  iteration: 723 | eps_b: 0 | mean_reward: -8.76554298 | std_reward: 9.55752850 | agent_mean_rewards: [-10.180771,  -7.250591,  -8.661007,  -9.780881,  -7.954466]
  iteration: 724 | eps_b: 0 | mean_reward: -8.67770576 | std_reward: 8.79969215 | agent_mean_rewards: [-8.205142, -9.150554, -9.140747, -8.601642, -8.290445]
  iteration: 725 | eps_b: 0 | mean_reward: -9.01968956 | std_reward: 9.14641953 | agent_mean_rewards: [ -9.140786,  -9.188858, -10.171461,  -8.180035,  -8.417307]
  iteration: 726 | eps_b: 0 | mean_reward: -8.70719147 | std_reward: 8.79285145 | agent_mean_rewards: [-9.847165, -9.095942, -8.070107, -8.235974, -8.286767]
  iteration: 727 | eps_b: 0 | mean_reward: -8.41698170 | std_reward: 8.71141338 | agent_mean_rewards: [-8.090607, -8.635798, -8.636137, -8.715996, -8.006374]
  iteration: 728 | eps_b: 0 | mean_reward: -8.53018379 | std_reward: 8.85931206 | agent_mean_rewards: [-7.635136, -8.004123, -9.121801, -8.377517, -9.512342]
  iteration: 729 | eps_b: 0 | mean_reward: -8.60149860 | std_reward: 8.28641033 | agent_mean_rewards: [-9.727669, -8.639897, -7.798147, -8.594315, -8.247463]
  iteration: 730 | eps_b: 0 | mean_reward: -8.84686565 | std_reward: 8.94091320 | agent_mean_rewards: [-8.264892, -9.863853, -8.379373, -8.642016, -9.084191]
  iteration: 731 | eps_b: 0 | mean_reward: -8.10049725 | std_reward: 7.98620701 | agent_mean_rewards: [-7.138786, -8.592308, -8.686436, -7.269683, -8.815275]
  iteration: 732 | eps_b: 0 | mean_reward: -7.60443878 | std_reward: 7.42359829 | agent_mean_rewards: [-8.206058, -8.076167, -7.719316, -6.6276  , -7.393053]
  iteration: 733 | eps_b: 0 | mean_reward: -8.18827248 | std_reward: 8.21848011 | agent_mean_rewards: [-8.534386, -8.274402, -8.877251, -7.674102, -7.581216]
  iteration: 734 | eps_b: 0 | mean_reward: -8.17741108 | std_reward: 8.14669418 | agent_mean_rewards: [-8.336457, -9.33418 , -8.331213, -8.215132, -6.670072]
  iteration: 735 | eps_b: 0 | mean_reward: -8.67847729 | std_reward: 9.39727592 | agent_mean_rewards: [-9.243294, -8.543838, -8.863729, -8.354929, -8.386594]
  iteration: 736 | eps_b: 0 | mean_reward: -8.10445309 | std_reward: 8.35852814 | agent_mean_rewards: [-8.198059, -8.116602, -8.290132, -7.611374, -8.306098]
  iteration: 737 | eps_b: 0 | mean_reward: -8.05665207 | std_reward: 7.67356205 | agent_mean_rewards: [-9.016219, -8.007918, -8.266144, -7.369248, -7.62373 ]
  iteration: 738 | eps_b: 0 | mean_reward: -8.48460293 | std_reward: 7.99532700 | agent_mean_rewards: [-8.485393, -9.294704, -8.528599, -8.653133, -7.461182]
  iteration: 739 | eps_b: 0 | mean_reward: -7.89029264 | std_reward: 7.65188265 | agent_mean_rewards: [-9.12389 , -8.224514, -7.045013, -7.719867, -7.338174]
  iteration: 740 | eps_b: 0 | mean_reward: -8.59797287 | std_reward: 9.06719589 | agent_mean_rewards: [-8.003598, -9.07416 , -9.195231, -7.592735, -9.12414 ]
  iteration: 741 | eps_b: 0 | mean_reward: -8.63741112 | std_reward: 8.51081657 | agent_mean_rewards: [-8.097898, -8.982018, -8.350124, -9.413692, -8.343319]
  iteration: 742 | eps_b: 0 | mean_reward: -7.94250631 | std_reward: 8.30733967 | agent_mean_rewards: [-7.943063, -8.713461, -8.155088, -7.910022, -6.990899]
  iteration: 743 | eps_b: 0 | mean_reward: -8.24005222 | std_reward: 8.22209930 | agent_mean_rewards: [-7.034412, -9.377156, -8.09088 , -8.822646, -7.875166]
  iteration: 744 | eps_b: 0 | mean_reward: -7.86164570 | std_reward: 8.46021652 | agent_mean_rewards: [-8.436747, -7.447248, -8.110081, -6.936734, -8.377422]
  iteration: 745 | eps_b: 0 | mean_reward: -8.86327839 | std_reward: 8.55283356 | agent_mean_rewards: [-8.553745, -9.166219, -8.487288, -9.116139, -8.993004]
  iteration: 746 | eps_b: 0 | mean_reward: -7.84120512 | std_reward: 8.13997650 | agent_mean_rewards: [-8.462933, -7.655212, -8.104978, -7.82052 , -7.162379]
  iteration: 747 | eps_b: 0 | mean_reward: -7.86813879 | std_reward: 7.80684376 | agent_mean_rewards: [-8.24761 , -7.983923, -7.623811, -8.76059 , -6.724761]
  iteration: 748 | eps_b: 0 | mean_reward: -9.05978680 | std_reward: 8.80886650 | agent_mean_rewards: [ -9.310892,  -8.048287,  -8.888475, -10.129815,  -8.921462]
  iteration: 749 | eps_b: 0 | mean_reward: -8.86898232 | std_reward: 8.44466591 | agent_mean_rewards: [-8.757909, -7.648953, -8.709302, -9.584268, -9.644479]
  iteration: 750 | eps_b: 0 | mean_reward: -8.27266884 | std_reward: 8.12296200 | agent_mean_rewards: [-8.514441, -8.083004, -7.995775, -8.628728, -8.141397]
  iteration: 751 | eps_b: 0 | mean_reward: -8.27415848 | std_reward: 7.95822954 | agent_mean_rewards: [-8.102933, -8.58744 , -8.062521, -9.193178, -7.42472 ]
  iteration: 752 | eps_b: 0 | mean_reward: -7.76456785 | std_reward: 7.77700710 | agent_mean_rewards: [-8.224259, -7.531834, -7.8313  , -7.341538, -7.893909]
  iteration: 753 | eps_b: 0 | mean_reward: -8.48758316 | std_reward: 8.46307373 | agent_mean_rewards: [-8.052227, -8.977124, -7.736837, -7.762122, -9.909607]
  iteration: 754 | eps_b: 0 | mean_reward: -8.66369820 | std_reward: 8.66612911 | agent_mean_rewards: [-8.421916, -8.147515, -9.247256, -8.948415, -8.553389]
  iteration: 755 | eps_b: 0 | mean_reward: -8.43446732 | std_reward: 8.28185368 | agent_mean_rewards: [-8.5159  , -8.795285, -8.475267, -8.987938, -7.397946]
  iteration: 756 | eps_b: 0 | mean_reward: -7.92718649 | std_reward: 7.67244434 | agent_mean_rewards: [-7.34429 , -8.316607, -6.407022, -8.437887, -9.130124]
  iteration: 757 | eps_b: 0 | mean_reward: -8.01784039 | std_reward: 7.50123024 | agent_mean_rewards: [-8.911903, -8.416411, -7.572834, -8.118144, -7.069905]
  iteration: 758 | eps_b: 0 | mean_reward: -7.94176483 | std_reward: 7.51507902 | agent_mean_rewards: [-7.789144, -8.055943, -7.255827, -7.862043, -8.74587 ]
  iteration: 759 | eps_b: 0 | mean_reward: -8.18366909 | std_reward: 8.58172989 | agent_mean_rewards: [-7.649541, -7.560783, -8.076985, -9.483746, -8.147292]
  iteration: 760 | eps_b: 0 | mean_reward: -8.52277565 | std_reward: 9.01860237 | agent_mean_rewards: [ -8.32074 ,  -8.209116,  -7.837962,  -8.060925, -10.185133]
  iteration: 761 | eps_b: 0 | mean_reward: -8.41512585 | std_reward: 8.09949684 | agent_mean_rewards: [-7.741794, -9.675735, -8.13168 , -7.763684, -8.762742]
  iteration: 762 | eps_b: 0 | mean_reward: -8.41828156 | std_reward: 8.86113453 | agent_mean_rewards: [-8.498718, -9.266234, -7.829694, -8.246752, -8.250014]
  iteration: 763 | eps_b: 0 | mean_reward: -8.06593609 | std_reward: 8.39321518 | agent_mean_rewards: [-9.490906, -7.058219, -7.903301, -7.782197, -8.095059]
  iteration: 764 | eps_b: 0 | mean_reward: -8.18521118 | std_reward: 8.31129169 | agent_mean_rewards: [-7.798159, -8.300682, -8.43079 , -8.383992, -8.012429]
  iteration: 765 | eps_b: 0 | mean_reward: -8.27616882 | std_reward: 8.06097698 | agent_mean_rewards: [-8.401943, -8.483252, -8.533442, -8.521577, -7.440631]
  iteration: 766 | eps_b: 0 | mean_reward: -7.58559132 | std_reward: 7.10210514 | agent_mean_rewards: [-7.048161, -8.447664, -7.203448, -7.896262, -7.332422]
  iteration: 767 | eps_b: 0 | mean_reward: -8.53054619 | std_reward: 8.69600391 | agent_mean_rewards: [-9.673036, -7.561588, -7.397231, -8.557834, -9.463041]
  iteration: 768 | eps_b: 0 | mean_reward: -8.30869961 | std_reward: 7.89730549 | agent_mean_rewards: [-8.688969, -7.683726, -9.015794, -7.839538, -8.315465]
  iteration: 769 | eps_b: 0 | mean_reward: -8.11387348 | std_reward: 8.13707733 | agent_mean_rewards: [-7.56627 , -7.876543, -8.683605, -8.943933, -7.499017]
  iteration: 770 | eps_b: 0 | mean_reward: -8.00668049 | std_reward: 8.19562340 | agent_mean_rewards: [-7.462759, -8.93116 , -8.030541, -7.544607, -8.064336]
  iteration: 771 | eps_b: 0 | mean_reward: -7.70442915 | std_reward: 7.03607082 | agent_mean_rewards: [-7.627122, -8.267365, -7.45647 , -7.362436, -7.80875 ]
  iteration: 772 | eps_b: 0 | mean_reward: -8.50533867 | std_reward: 8.71763802 | agent_mean_rewards: [-7.27428 , -9.071837, -7.608665, -9.699591, -8.872319]
  iteration: 773 | eps_b: 0 | mean_reward: -7.53760147 | std_reward: 6.93752337 | agent_mean_rewards: [-7.051266, -8.025024, -7.834914, -7.465415, -7.311389]
  iteration: 774 | eps_b: 0 | mean_reward: -7.86307383 | std_reward: 8.17091656 | agent_mean_rewards: [-8.737226, -8.388484, -7.503476, -7.073624, -7.612557]
  iteration: 775 | eps_b: 0 | mean_reward: -7.79951477 | std_reward: 7.79937887 | agent_mean_rewards: [-7.591906, -7.791615, -7.62321 , -8.496631, -7.494214]
  iteration: 776 | eps_b: 0 | mean_reward: -7.37528849 | std_reward: 7.59710836 | agent_mean_rewards: [-7.180161, -8.761703, -6.974023, -7.657229, -6.303325]
  iteration: 777 | eps_b: 0 | mean_reward: -7.83190012 | std_reward: 7.58596611 | agent_mean_rewards: [-7.690994, -7.579777, -8.356235, -7.49689 , -8.035603]
  iteration: 778 | eps_b: 0 | mean_reward: -8.20570374 | std_reward: 8.17208385 | agent_mean_rewards: [-8.108693, -7.959563, -8.389306, -7.741733, -8.82922 ]
  iteration: 779 | eps_b: 0 | mean_reward: -8.17390442 | std_reward: 8.53172112 | agent_mean_rewards: [-8.336334, -7.911147, -8.450768, -7.632396, -8.538877]
  iteration: 780 | eps_b: 0 | mean_reward: -8.14002419 | std_reward: 8.16453934 | agent_mean_rewards: [-8.646735, -7.504869, -7.616436, -8.754948, -8.177131]
  iteration: 781 | eps_b: 0 | mean_reward: -7.69864798 | std_reward: 7.98942327 | agent_mean_rewards: [-7.567482, -7.725441, -7.521101, -7.449549, -8.229668]
  iteration: 782 | eps_b: 0 | mean_reward: -8.76758385 | std_reward: 9.30745602 | agent_mean_rewards: [-6.855353, -9.242236, -9.060454, -9.024549, -9.655326]
  iteration: 783 | eps_b: 0 | mean_reward: -7.70603561 | std_reward: 7.53729153 | agent_mean_rewards: [-7.050757, -7.602231, -8.991626, -7.036847, -7.848717]
  iteration: 784 | eps_b: 0 | mean_reward: -8.04310513 | std_reward: 8.78068161 | agent_mean_rewards: [-8.470307, -6.921403, -8.718066, -8.296503, -7.809242]
  iteration: 785 | eps_b: 0 | mean_reward: -7.87366056 | std_reward: 7.81009579 | agent_mean_rewards: [-8.083033, -8.121605, -6.762308, -7.338942, -9.062414]
  iteration: 786 | eps_b: 0 | mean_reward: -8.35289764 | std_reward: 8.51583576 | agent_mean_rewards: [-8.13593 , -8.690393, -8.056888, -9.432158, -7.449122]
  iteration: 787 | eps_b: 0 | mean_reward: -8.11842442 | std_reward: 8.27389240 | agent_mean_rewards: [-7.816674, -7.805216, -7.074731, -8.480221, -9.415275]
  iteration: 788 | eps_b: 0 | mean_reward: -8.25181007 | std_reward: 7.86648607 | agent_mean_rewards: [-6.956659, -7.952003, -8.994579, -9.512499, -7.843309]
  iteration: 789 | eps_b: 0 | mean_reward: -8.18751717 | std_reward: 8.48857021 | agent_mean_rewards: [-7.708002, -8.352118, -7.82026 , -8.717332, -8.339869]
  iteration: 790 | eps_b: 0 | mean_reward: -8.04583168 | std_reward: 7.83577347 | agent_mean_rewards: [-8.143266, -7.209406, -8.470922, -8.44479 , -7.960774]
  iteration: 791 | eps_b: 0 | mean_reward: -7.99617624 | std_reward: 7.79872942 | agent_mean_rewards: [-8.041529, -8.074835, -8.589225, -7.662423, -7.612869]
  iteration: 792 | eps_b: 0 | mean_reward: -8.41187286 | std_reward: 8.32011509 | agent_mean_rewards: [-9.366432, -8.830545, -8.911898, -7.317992, -7.6325  ]
  iteration: 793 | eps_b: 0 | mean_reward: -7.87858057 | std_reward: 7.99826384 | agent_mean_rewards: [-7.488107, -7.390263, -9.387058, -8.170431, -6.957045]
  iteration: 794 | eps_b: 0 | mean_reward: -7.57133055 | std_reward: 7.40071821 | agent_mean_rewards: [-7.258571, -7.289227, -7.681945, -8.735313, -6.891596]
  iteration: 795 | eps_b: 0 | mean_reward: -7.99588490 | std_reward: 8.04645348 | agent_mean_rewards: [-8.905697, -7.342299, -7.372431, -8.457878, -7.901121]
  iteration: 796 | eps_b: 0 | mean_reward: -7.61925602 | std_reward: 7.35525084 | agent_mean_rewards: [-7.340339, -7.466071, -8.620223, -7.194744, -7.474901]
  iteration: 797 | eps_b: 0 | mean_reward: -8.20271015 | std_reward: 8.10242939 | agent_mean_rewards: [-7.879632, -7.949511, -8.924728, -8.030219, -8.229459]
  iteration: 798 | eps_b: 0 | mean_reward: -7.19227695 | std_reward: 6.54647875 | agent_mean_rewards: [-6.91872 , -7.149388, -7.350891, -7.229053, -7.313329]
  iteration: 799 | eps_b: 0 | mean_reward: -7.62189341 | std_reward: 7.88231659 | agent_mean_rewards: [-7.634242, -8.011979, -7.139639, -7.43653 , -7.887078]
  iteration: 800 | eps_b: 0 | mean_reward: -7.19561005 | std_reward: 7.47594786 | agent_mean_rewards: [-6.852073, -6.230474, -6.950903, -8.637875, -7.306724]
  iteration: 801 | eps_b: 0 | mean_reward: -7.89978933 | std_reward: 6.94284964 | agent_mean_rewards: [-8.697634, -7.249313, -8.729856, -7.542976, -7.279168]
  iteration: 802 | eps_b: 0 | mean_reward: -7.38480759 | std_reward: 6.95528555 | agent_mean_rewards: [-6.844666, -7.778708, -8.362212, -6.962112, -6.97634 ]
  iteration: 803 | eps_b: 0 | mean_reward: -8.38718319 | std_reward: 7.73215866 | agent_mean_rewards: [-8.468641, -9.102541, -7.359045, -8.953638, -8.052054]
  iteration: 804 | eps_b: 0 | mean_reward: -7.47301817 | std_reward: 7.54362392 | agent_mean_rewards: [-6.314162, -9.23102 , -7.028814, -7.224241, -7.566854]
  iteration: 805 | eps_b: 0 | mean_reward: -7.84038687 | std_reward: 7.93402815 | agent_mean_rewards: [-8.736006, -7.788899, -8.52172 , -6.893307, -7.262003]
  iteration: 806 | eps_b: 0 | mean_reward: -7.57424498 | std_reward: 7.44529152 | agent_mean_rewards: [-8.818968, -8.177263, -6.226862, -6.981363, -7.666768]
  iteration: 807 | eps_b: 0 | mean_reward: -7.32524729 | std_reward: 7.16892910 | agent_mean_rewards: [-7.44756 , -7.02987 , -7.471806, -7.410647, -7.266353]
  iteration: 808 | eps_b: 0 | mean_reward: -7.33064651 | std_reward: 7.18978357 | agent_mean_rewards: [-7.051615, -7.054496, -6.27689 , -8.937184, -7.333048]
  iteration: 809 | eps_b: 0 | mean_reward: -7.50644398 | std_reward: 7.02331734 | agent_mean_rewards: [-7.064511, -8.398665, -7.274961, -8.128201, -6.665879]
  iteration: 810 | eps_b: 0 | mean_reward: -7.46394491 | std_reward: 7.30267906 | agent_mean_rewards: [-6.901253, -7.377792, -7.608827, -7.877526, -7.554328]
  iteration: 811 | eps_b: 0 | mean_reward: -7.36665487 | std_reward: 6.82668352 | agent_mean_rewards: [-7.533693, -7.270979, -7.024981, -8.001989, -7.001633]
  iteration: 812 | eps_b: 0 | mean_reward: -7.72575092 | std_reward: 7.38113117 | agent_mean_rewards: [-7.782411, -7.618349, -6.869352, -8.777404, -7.581236]
  iteration: 813 | eps_b: 0 | mean_reward: -7.63552094 | std_reward: 7.32087517 | agent_mean_rewards: [-7.270205, -7.897048, -7.163744, -7.375179, -8.471427]
  iteration: 814 | eps_b: 0 | mean_reward: -8.28080559 | std_reward: 8.20533657 | agent_mean_rewards: [-7.495116, -8.291198, -7.472263, -8.911306, -9.234142]
  iteration: 815 | eps_b: 0 | mean_reward: -7.70250320 | std_reward: 7.54837322 | agent_mean_rewards: [-7.386804, -7.531488, -7.683071, -7.07532 , -8.835832]
  iteration: 816 | eps_b: 0 | mean_reward: -8.29942608 | std_reward: 8.72293568 | agent_mean_rewards: [-7.569858, -8.341655, -8.351986, -8.268578, -8.965051]
